date,symbol,name,price,mavg_price
1150820,059647,采鈺統一68購02,0.73,0.79
1150820,059648,台虹統一63購01,3.03,2.27
1150820,059649,台虹統一63購02,3.75,3.16
1150820,059650,台虹統一63購03,,1.98
1150820,059651,台虹統一66購01,3.06,2.25
1150820,059652,南茂統一73購01,0.81,0.84
1150820,059653,台灣50中信63購04,,1.25
1150820,059654,T50反1中信63購03,,0.15
1150820,059655,臺指2X中信63購03,,0.92
1150820,059656,臺指反中信63購01,,0.10
1150820,059658,鴻海中信63購01,0.63,0.77
1150820,059659,台積電中信63購04,0.68,0.75
1150820,059660,金像電中信63購01,0.46,0.45
1150820,059661,京元電中信63購01,0.17,0.33
1150820,059662,聯發科中信63購02,1.87,2.16
1150820,059663,世芯中信63購01,0.60,0.65
1150820,059664,緯穎中信63購01,,1.80
1150820,059667,鴻海永豐65購03,,2.02
1150820,059668,鴻海永豐68購01,3.47,3.90
1150820,059669,台積電永豐73購03,1.80,1.87
1150820,059670,台積電永豐73購04,2.08,2.28
1150820,059671,金像電永豐5C購01,,1.04
1150820,059672,建準永豐5A購01,,0.30
1150820,059673,義隆永豐5B購01,,0.54
1150820,059674,義隆永豐5C購02,0.47,0.53
1150820,059675,奇鋐永豐63購02,3.93,3.97
1150820,059676,奇鋐永豐63購03,,3.61
1150820,059677,景碩永豐5C購01,,17.43
1150820,059678,牧德永豐59購01,,0.76
1150820,059679,達邁永豐63購01,,0.33
1150820,05967U,國巨中信59售03,,0.12
1150820,059680,世芯永豐66購01,2.55,2.62
1150820,059683,康舒永豐5B購01,,1.02
1150820,059685,台虹永豐5B購01,,3.54
1150820,059686,至上永豐5C購01,1.30,1.36
1150820,059688,至上台新59購01,0.82,1.01
1150820,059689,日本反元大65購01,0.29,0.30
1150820,059690,元油反元大59購04,,0.11
1150820,059691,元油反元大5A購02,,0.17
1150820,059692,SGBR2X元大59購12,,1.56
1150820,059694,SGBR2X元大5B購02,,1.66
1150820,059695,永光元大5C購01,2.12,2.08
1150820,059696,華通元大59購06,0.64,0.64
1150820,059698,華通元大59購08,,0.68
1150820,059699,華通元大59購09,,0.68
1150820,059700,華通元大59購10,,0.20
1150820,059701,華通元大59購11,,0.83
1150820,059703,華通元大59購13,,0.31
1150820,059704,華通元大59購14,0.10,0.19
1150820,059706,台積電元大59購23,,0.95
1150820,059707,華碩元大5C購01,6.35,5.65
1150820,059709,創見元大63購02,,1.29
1150820,059710,宏達電元大59購05,0.22,0.26
1150820,059711,長榮元大59購07,,0.54
1150820,059712,長榮航元大59購01,,1.01
1150820,059714,智原元大5C購03,,1.25
1150820,059715,文曄元大5C購01,0.76,1.35
1150820,059717,景碩元大59購06,10.90,10.80
1150820,059719,嘉澤元大59購04,,0.58
1150820,059721,牧德元大59購06,,0.65
1150820,059723,牧德元大59購08,,1.56
1150820,059724,達邁元大59購01,,0.08
1150820,059726,日月光元大5C購04,,3.83
1150820,059727,臻鼎元大59購11,,12.35
1150820,059731,臻鼎元大63購02,4.35,4.78
1150820,059737,惠特元大59購02,,0.16
1150820,059738,龍德船元大5C購01,,0.81
1150820,059739,采鈺元大63購02,3.60,3.59
1150820,059740,南茂元大59購08,,1.92
1150820,059742,臺股指元大59購29,,5.58
1150820,059743,臺股指元大5A購18,,10.30
1150820,059745,滬深反群益59購01,,0.09
1150820,059746,香港2X群益59購01,,0.07
1150820,059747,國企2X群益63購01,0.67,0.68
1150820,059748,中502X群益63購01,0.58,0.63
1150820,059750,華通群益63購01,1.02,1.00
1150820,059751,鴻海群益5A購09,1.13,1.73
1150820,059752,台積電群益5B購06,,3.83
1150820,059753,台積電群益5B購07,2.30,2.66
1150820,059754,台積電群益63購03,1.72,1.90
1150820,059756,金像電群益5A購03,,0.87
1150820,059757,瑞昱群益59購02,,5.03
1150820,059758,超豐群益59購02,,1.30
1150820,059759,奇鋐群益63購01,1.82,1.68
1150820,059760,達邁群益5A購01,,0.10
1150820,059761,世芯群益63購01,1.35,1.30
1150820,059763,矽格群益63購01,,3.12
1150820,059766,台虹群益5C購01,,4.10
1150820,059767,至上群益5B購01,0.49,0.53
1150820,059768,南茂群益59購04,,3.40
1150820,059769,宇瞻群益63購01,3.24,3.49
1150820,059770,臺股指群益59購25,,2.83
1150820,059772,鴻海國泰61購01,,2.56
1150820,059773,台積電國泰5A購01,,2.00
1150820,059774,智邦國泰5A購01,,3.15
1150820,059775,金像電國泰5A購01,,1.23
1150820,059776,金像電國泰61購01,1.83,1.78
1150820,059777,毅嘉國泰5A購02,,1.62
1150820,059778,京元電國泰5A購01,0.23,0.44
1150820,059779,嘉澤國泰5A購02,0.38,0.89
1150820,059780,辛耘國泰5A購01,10.10,14.93
1150820,059782,上品國泰5A購01,0.16,0.24
1150820,059783,天虹國泰5A購01,,0.99
1150820,059784,台灣50台新59購02,,5.20
1150820,059785,金像電台新59購02,,0.79
1150820,059786,滬深2X凱基5B購03,,1.60
1150820,059787,國企2X凱基61購01,,0.37
1150820,059788,美指反凱基61購01,0.48,0.48
1150820,059789,光寶科凱基59購04,,5.05
1150820,059790,金像電凱基59購03,,0.33
1150820,059794,長榮凱基5C購01,2.41,1.86
1150820,059795,奇鋐凱基63購01,,3.44
1150820,059796,德律凱基59購04,,0.39
1150820,059797,聯詠凱基59購03,,5.75
1150820,059798,智原凱基5C購01,,1.59
1150820,059799,文曄凱基59購02,,0.12
1150820,059800,景碩凱基59購01,,12.30
1150820,059801,景碩凱基59購02,,13.55
1150820,059802,嘉澤凱基5A購03,0.30,0.66
1150820,059803,牧德凱基5A購03,,0.97
1150820,059805,世芯凱基61購06,,2.06
1150820,059809,眾達凱基59購03,,0.29
1150820,059811,矽力凱基59購03,,5.32
1150820,059813,緯穎凱基61購02,,7.14
1150820,059814,惠特凱基59購02,,0.10
1150820,059815,龍德船凱基5B購01,1.18,1.16
1150820,059816,台虹凱基5A購02,,3.84
1150820,059817,至上凱基59購03,,0.29
1150820,059819,世紀鋼凱基59購01,,0.14
1150820,059821,日本2X國票5B購01,1.75,1.83
1150820,059823,臺指反國票5B購01,,0.02
1150820,059825,FB臺反國票59購01,,0.10
1150820,059826,SGBR2X國票59購05,0.62,0.52
1150820,059827,SGBR2X國票5A購02,,0.40
1150820,059830,中興電國票5A購01,,0.75
1150820,059831,華立國票61購01,,0.66
1150820,059832,德律國票5A購04,0.39,0.62
1150820,059834,大銀國票5C購01,4.15,4.75
1150820,059835,宇瞻國票5A購02,,1.97
1150820,059836,宇瞻國票5A購03,1.82,1.94
1150820,059837,宇瞻國票65購01,2.13,2.12
1150820,059838,臺股指國票59購06,2.11,3.28
1150820,059840,電子類國票59購02,,3.17
1150820,059842,元石油富邦63購01,0.56,0.52
1150820,059843,鴻海富邦59購05,,1.14
1150820,059844,華碩富邦59購02,,3.46
1150820,059845,德律富邦5C購01,,0.70
1150820,059848,至上富邦61購02,0.90,0.92
1150820,059849,元油反中信63購02,,0.27
1150820,059850,SGBR2X中信63購02,,0.47
1150820,059851,南亞中信59購03,,5.54
1150820,059852,華新中信59購01,,0.30
1150820,059853,國巨中信63購01,,2.52
1150820,059854,台勝科中信59購01,,11.10
1150820,059855,啟碁中信59購01,,1.18
1150820,059857,啟碁中信5C購01,1.46,1.61
1150820,059858,台虹中信59購03,5.80,3.82
1150820,059859,奇鋐統一63購02,,1.61
1150820,059860,新唐統一63購01,1.29,1.45
1150820,059861,臺股指統一59購01,,1.42
1150820,059862,台灣50永豐5B購01,,21.79
1150820,059863,台積電永豐5C購10,1.40,1.39
1150820,059864,台積電永豐5C購11,,1.62
1150820,059866,華碩永豐5A購01,5.95,6.26
1150820,059867,金像電永豐5B購01,2.10,2.06
1150820,059868,友達永豐5B購01,,3.40
1150820,059869,友達永豐5C購01,,5.28
1150820,059870,建準永豐5C購01,0.58,0.68
1150820,059872,神基永豐5C購01,0.46,0.47
1150820,059873,德律永豐5B購01,,1.51
1150820,059874,牧德永豐5C購01,0.45,0.52
1150820,059875,世芯永豐65購01,2.95,3.12
1150820,059876,眾達永豐5C購02,0.33,0.45
1150820,059877,愛普永豐5C購01,8.70,8.72
1150820,059878,兆聯永豐5C購01,,1.24
1150820,059879,富鼎永豐5C購01,,3.37
1150820,059880,宇瞻永豐5A購02,1.15,1.19
1150820,059881,宇瞻永豐5B購01,1.99,2.05
1150820,059882,日本2X元大59購02,,1.11
1150820,059883,台積電元大59購24,1.20,1.25
1150820,059884,金像電元大59購07,,0.63
1150820,059885,金像電元大59購08,,1.34
1150820,059886,金像電元大59購09,,0.24
1150820,059887,金像電元大59購10,,0.15
1150820,059888,金像電元大59購11,,0.17
1150820,059889,長榮元大59購08,0.52,0.31
1150820,059890,奇鋐元大59購24,,3.36
1150820,059891,德律元大59購12,,0.97
1150820,059892,德律元大59購13,,0.19
1150820,059893,文曄元大5C購02,,0.77
1150820,059896,嘉澤元大59購06,,0.72
1150820,059897,牧德元大59購09,,0.27
1150820,059898,達邁元大59購02,,0.35
1150820,059899,達邁元大59購03,,0.03
1150820,059900,世芯元大5A購01,,1.58
1150820,059908,矽格元大59購02,,2.47
1150820,059910,緯穎元大59購12,,7.65
1150820,059911,惠特元大59購03,,0.08
1150820,059913,台虹元大59購03,,4.70
1150820,059914,台虹元大59購04,5.70,4.03
1150820,059917,勤誠元大59購08,,2.57
1150820,059918,宇瞻元大59購01,,2.15
1150820,059919,宇瞻元大59購02,,2.24
1150820,059921,宇瞻元大5B購02,1.43,1.43
1150820,059922,宇瞻元大63購01,1.34,1.34
1150820,059923,東鹼群益59購01,,1.90
1150820,059924,鴻海群益63購02,1.46,1.66
1150820,059925,鴻海群益63購03,1.39,1.75
1150820,059926,鴻海群益64購01,1.64,1.95
1150820,059927,鴻海群益65購01,1.60,1.87
1150820,059932,毅嘉群益59購06,,0.53
1150820,059936,新興群益61購01,0.69,0.65
1150820,059937,奇鋐群益59購13,,6.81
1150820,059938,嘉澤群益5A購03,,0.55
1150820,059940,佳必琪群益61購01,,5.32
1150820,059942,惠特群益61購01,0.53,0.56
1150820,059943,兆聯群益5B購02,1.03,1.17
1150820,059944,台虹群益5B購01,,3.82
1150820,059945,瀚荃群益5B購01,0.70,0.49
1150820,059946,至上群益59購03,,0.63
1150820,059947,至上群益5A購01,,0.32
1150820,059950,臺股指群益59購28,,4.66
1150820,059952,臺股指群益59購30,,5.75
1150820,059954,臺股指群益5C購02,,13.66
1150820,059956,上銀兆豐63購01,,3.42
1150820,059957,聯詠兆豐63購01,,3.94
1150820,059958,文曄兆豐5B購01,,0.62
1150820,059960,祥碩兆豐63購02,1.60,1.60
1150820,059961,美時元富59購03,,0.02
1150820,059962,仁寶元富59購01,,2.09
1150820,059963,華泰元富59購01,,0.18
1150820,059964,京元電元富59購05,,0.07
1150820,059965,萬海元富59購02,5.95,2.49
1150820,059966,世芯元富59購05,1.61,1.75
1150820,059970,緯穎元富5A購03,,4.91
1150820,059971,惠特元富59購02,,0.55
1150820,059972,兆聯元富5A購01,,2.24
1150820,059973,世紀鋼元富59購01,,0.04
1150820,059975,元石油統一67購02,,0.68
1150820,059976,佳必琪統一63購01,,2.06
1150820,059977,T50反1中信63購04,,0.31
1150820,059982,華碩中信63購01,1.45,1.24
1150820,059983,奇鋐中信59購04,,0.79
1150820,059984,臻鼎中信5B購01,,2.19
1150820,059985,佳必琪中信5C購01,,2.15
1150820,059987,華泰永豐5C購01,,0.94
1150820,059988,聯發科永豐5A購05,,27.50
1150820,059991,陽明永豐5B購01,1.48,1.01
1150820,059993,定穎控永豐5C購01,,0.33
1150820,059994,力成永豐5B購01,,2.55
1150820,059995,啟碁永豐5C購02,4.72,5.13
1150820,059997,訊芯永豐5C購01,9.70,9.76
1150820,059998,愛普永豐5A購01,,8.40
1150820,059999,台虹永豐5C購01,,3.75
1150820,060001,愛普兆豐5B購01,4.04,3.64
1150820,060003,T50反1富邦66購02,,0.28
1150820,060004,聚陽富邦5B購01,0.04,0.12
1150820,060006,光寶科富邦5B購01,3.59,3.21
1150820,060007,聯電富邦61購05,3.65,4.14
1150820,060008,楠梓電富邦5B購01,,2.71
1150820,060009,佳能富邦5B購01,,0.28
1150820,060010,長榮富邦5C購01,0.90,0.65
1150820,060011,奇鋐富邦5C購03,,2.33
1150820,060013,佳必琪富邦5B購01,3.16,3.16
1150820,060016,京元電國泰5A購02,0.37,0.54
1150820,060017,新興國泰5A購02,0.82,0.63
1150820,060022,和碩國泰5A購01,,2.71
1150820,060024,至上國泰5A購01,0.96,1.15
1150820,060028,統一凱基59購01,,2.14
1150820,060029,中興電凱基59購03,,0.93
1150820,060030,永光凱基59購02,,0.33
1150820,060031,宇隆凱基59購02,,0.36
1150820,060032,智邦凱基61購02,,3.39
1150820,060034,友達凱基61購01,3.79,3.98
1150820,060035,可成凱基59購01,0.50,0.52
1150820,060036,強茂凱基61購02,3.25,3.34
1150820,060037,新興凱基5B購02,0.83,0.62
1150820,060038,神基凱基59購01,0.09,0.11
1150820,060039,華立凱基59購01,,0.40
1150820,060040,健鼎凱基59購01,1.32,1.37
1150820,060041,景碩凱基5A購06,,10.90
1150820,060043,定穎控凱基5A購02,,0.02
1150820,060044,jpp凱基59購02,,1.57
1150820,060046,矽格凱基5B購01,2.83,3.19
1150820,060049,愛普凱基61購01,,4.46
1150820,060050,愛普凱基61購02,,6.12
1150820,060051,采鈺凱基5C購01,,2.39
1150820,060052,兆聯凱基5B購01,0.88,1.10
1150820,060053,台虹凱基5C購01,,4.23
1150820,060054,至上凱基61購02,1.15,1.21
1150820,060056,富鼎凱基59購01,,3.85
1150820,060057,臺股指凱基5A購40,4.30,5.59
1150820,060059,電子類凱基5A購02,5.05,5.29
1150820,060062,建準群益5A購02,,0.33
1150820,060063,美律群益59購01,,0.14
1150820,060065,聯發科群益59購06,13.90,13.90
1150820,060066,普安群益59購01,0.82,1.13
1150820,060067,新興群益61購02,1.59,1.24
1150820,060068,臺企銀群益5A購01,,1.40
1150820,060070,聯詠群益59購02,,3.06
1150820,060071,文曄群益59購02,0.01,0.01
1150820,060072,景碩群益63購02,9.80,9.72
1150820,060073,景碩群益65購01,5.00,4.54
1150820,060074,嘉澤群益59購05,,0.59
1150820,060076,世芯群益59購08,,1.64
1150820,060079,眾達群益5B購01,,0.62
1150820,060080,精成科群益59購01,,0.05
1150820,060081,精成科群益59購02,,0.02
1150820,060082,佳必琪群益5C購01,,4.99
1150820,060083,和椿群益59購01,,0.11
1150820,060086,愛普群益61購02,,4.73
1150820,060088,富鼎群益5A購01,2.65,2.65
1150820,060089,臺股指群益62購02,,9.40
1150820,060090,臺股指群益62購03,,10.25
1150820,060091,統一國票59購01,,1.61
1150820,060092,台聚國票59購01,,0.20
1150820,060094,東鹼國票5C購01,1.86,1.87
1150820,060095,永光國票5A購03,0.73,0.70
1150820,060096,美時國票59購03,,0.03
1150820,060097,中環國票59購01,0.19,0.24
1150820,060099,世芯國票59購04,,3.11
1150820,060100,定穎控國票65購01,,0.43
1150820,060102,台塑化國票59購02,1.94,1.65
1150820,060103,台塑化國票5A購01,1.51,1.39
1150820,060105,台虹國票65購01,5.90,4.02
1150820,060111,鴻海元富59購05,,7.70
1150820,060113,華泰元富59購02,,0.10
1150820,060114,昆盈元富59購01,,0.26
1150820,060115,神基元富59購01,,0.36
1150820,060116,神基元富59購02,,0.26
1150820,060117,神基元富59購03,,0.02
1150820,060118,定穎控元富59購05,,0.01
1150820,060119,愛普元富59購03,,6.30
1150820,060120,緯穎元富5C購02,,4.27
1150820,060121,台虹元富59購07,,3.18
1150820,060122,勤誠元富59購02,,2.54
1150820,060123,勤誠元富59購03,,2.52
1150820,060124,富鼎元富5A購01,,4.30
1150820,060126,FBNQ2X元大59購02,,1.86
1150820,060128,美費半元大5B購01,8.10,9.12
1150820,060132,東鹼元大59購01,,1.08
1150820,060133,東鹼元大59購02,,1.53
1150820,060134,永光元大59購04,0.62,0.74
1150820,060135,永光元大63購01,1.73,1.59
1150820,060136,鴻海元大59購12,,1.74
1150820,060137,台積電元大59購25,0.82,0.97
1150820,060138,台積電元大59購26,1.42,1.74
1150820,060139,智邦元大59購05,,1.95
1150820,060140,神基元大59購01,,0.07
1150820,060141,德律元大59購14,0.57,0.95
1150820,060142,德律元大59購15,,0.27
1150820,060144,景碩元大59購11,,6.88
1150820,060145,嘉澤元大59購07,,1.14
1150820,060146,嘉澤元大63購02,0.61,0.78
1150820,060150,臻鼎元大59購17,11.60,13.00
1150820,060157,愛普元大59購08,,4.58
1150820,060158,緯穎元大59購13,,6.25
1150820,060159,采鈺元大5C購03,2.32,2.59
1150820,060161,台虹元大59購08,,5.04
1150820,060163,台虹元大59購10,,3.86
1150820,060164,台虹元大59購11,5.70,3.79
1150820,060165,台虹元大59購12,5.20,3.35
1150820,060166,台虹元大59購13,4.20,3.00
1150820,060168,勤誠元大63購01,,0.89
1150820,060169,臺股指元大5C購09,,3.57
1150820,060172,南亞中信59購06,,2.98
1150820,060173,南亞中信61購01,,3.67
1150820,060174,台化中信59購02,,0.73
1150820,060175,長榮中信63購01,0.63,0.51
1150820,060176,貿聯中信59購02,0.49,0.76
1150820,060178,臺股指中信62購01,,1.08
1150820,060179,台化永豐5B購01,4.52,4.41
1150820,060181,華通永豐5C購03,,1.06
1150820,060182,華通永豐5C購04,1.48,1.48
1150820,060183,鴻海永豐59購07,,1.46
1150820,060185,京元電永豐5B購02,0.69,0.90
1150820,060186,創見永豐5C購01,1.94,2.22
1150820,060187,創見永豐61購01,,1.03
1150820,060188,健鼎永豐5A購01,,0.81
1150820,060189,景碩永豐5C購02,,13.05
1150820,060190,新日興永豐59購01,,0.29
1150820,060191,大聯大永豐59購01,,2.34
1150820,060192,定穎控永豐5C購02,0.38,0.48
1150820,060193,眾達永豐61購02,0.26,0.24
1150820,060194,GIS永豐5B購01,0.68,0.54
1150820,060195,至上永豐5B購04,1.38,1.43
1150820,060196,巨大永豐59購01,2.40,2.28
1150820,060197,景碩兆豐5B購02,,6.43
1150820,060198,至上兆豐63購01,1.84,1.79
1150820,060199,FB科技富邦63購01,,1.61
1150820,060200,元黃金富邦63購03,,0.11
1150820,060201,台塑富邦5A購01,,0.69
1150820,060202,華通富邦5B購01,0.25,0.29
1150820,060203,鴻海富邦63購01,,1.72
1150820,060204,毅嘉富邦5C購01,0.40,0.48
1150820,060205,創見富邦5B購04,0.70,0.78
1150820,060207,聯發科富邦59購06,,7.47
1150820,060210,萬海富邦5C購02,1.32,0.70
1150820,060211,亞光富邦5A購01,0.41,0.50
1150820,060212,牧德富邦5C購01,0.50,0.55
1150820,060213,貿聯富邦5B購03,1.31,1.37
1150820,060215,力成富邦61購04,1.02,1.11
1150820,060216,采鈺富邦5C購01,,1.00
1150820,060218,緯創台新59購01,,4.64
1150820,060219,國巨國泰61購01,,11.00
1150820,060220,建準國泰5A購02,,0.77
1150820,060221,文曄國泰5A購02,,0.43
1150820,060222,健鼎國泰5A購01,2.99,2.28
1150820,060223,景碩國泰61購01,,9.90
1150820,060224,貿聯國泰61購01,,2.63
1150820,060225,眾達國泰5A購01,0.50,0.34
1150820,060228,GIS國泰5A購02,1.04,0.82
1150820,060231,創見統一62購01,0.62,0.67
1150820,060232,創見統一63購02,,0.56
1150820,060233,德律統一63購02,,0.77
1150820,060234,文曄統一63購03,,0.29
1150820,060235,貿聯統一63購01,,1.15
1150820,060236,力成統一63購01,0.95,1.02
1150820,060237,訊芯統一62購03,,2.04
1150820,060238,GIS統一63購03,0.56,0.49
1150820,060239,AES統一63購04,,0.65
1150820,060240,至上統一63購01,0.57,0.61
1150820,060241,勤誠統一61購03,,0.71
1150820,060242,T50反1凱基66購01,,0.37
1150820,060243,道瓊2X凱基61購01,,1.33
1150820,060244,南亞凱基61購02,,8.40
1150820,060245,台化凱基5A購04,,2.81
1150820,060246,永光凱基59購03,0.21,0.22
1150820,060247,美時凱基5A購02,,0.16
1150820,060249,光寶科凱基5C購02,,5.03
1150820,060250,華通凱基5B購02,,0.65
1150820,060251,華通凱基5C購03,0.77,0.64
1150820,060252,華通凱基63購01,0.99,0.82
1150820,060254,創見凱基63購01,1.55,1.72
1150820,060256,長榮凱基59購02,0.90,0.48
1150820,060258,奇鋐凱基5C購02,,3.46
1150820,060259,德律凱基59購05,,1.52
1150820,060261,景碩凱基59購03,,12.35
1150820,060262,新日興凱基5A購03,0.19,0.23
1150820,060263,嘉澤凱基61購01,1.25,2.09
1150820,060264,世芯凱基59購08,1.67,2.04
1150820,060266,定穎控凱基61購05,,0.46
1150820,060269,眾達凱基59購04,0.24,0.23
1150820,060274,惠特凱基5C購01,0.82,0.83
1150820,060275,AES凱基59購04,,0.44
1150820,060278,亞德客國票59購02,,2.63
1150820,060279,東鹼國票61購01,1.15,1.15
1150820,06027U,聯發科中信59售02,,0.02
1150820,060280,永光國票61購01,,0.92
1150820,060281,美時國票59購04,,0.11
1150820,060283,台亞國票5A購02,,0.74
1150820,060284,聯強國票5A購01,0.42,0.76
1150820,060285,鴻準國票59購01,1.01,1.37
1150820,060286,華碩國票59購02,9.40,8.59
1150820,060287,昆盈國票59購01,,0.12
1150820,060288,菱生國票5A購02,,0.74
1150820,060289,大同國票59購01,,0.09
1150820,060291,技嘉國票59購01,,7.45
1150820,060292,技嘉國票59購02,,6.08
1150820,060293,正崴國票5A購01,0.34,0.34
1150820,060295,偉詮電國票5A購02,0.44,0.51
1150820,060297,創見國票61購01,,1.56
1150820,060298,義隆國票59購01,0.52,0.69
1150820,060299,義隆國票59購02,,0.28
1150820,060300,普安國票59購01,,0.95
1150820,060301,宏達電國票59購01,0.40,0.40
1150820,060304,長榮國票5C購01,1.84,1.34
1150820,060307,陽明國票59購03,0.95,0.55
1150820,060308,景碩國票61購02,,10.09
1150820,060309,貿聯國票5A購03,2.00,2.15
1150820,060310,大聯大國票5A購01,,2.43
1150820,060311,材料國票5A購02,0.46,0.59
1150820,060313,旭隼國票5A購02,2.23,2.29
1150820,060314,視陽國票5A購01,0.24,0.27
1150820,060315,香港2X元富59購01,0.62,0.58
1150820,060316,美時元富59購04,,0.13
1150820,060317,華通元富59購13,,0.42
1150820,060318,可成元富63購01,2.83,2.85
1150820,060319,長榮元富5C購01,,1.43
1150820,060320,威健元富59購01,3.49,3.20
1150820,060321,威健元富59購02,1.93,1.97
1150820,060322,貿聯元富59購01,,2.39
1150820,060328,力成元富59購02,4.19,4.50
1150820,060329,GIS元富59購02,0.78,0.73
1150820,060330,GIS元富59購03,0.52,0.42
1150820,060331,至上元富5C購01,2.14,2.23
1150820,060332,元黃金元大5B購05,0.13,0.11
1150820,060333,元黃金元大5C購03,0.13,0.12
1150820,060334,元金2X元大5B購03,0.24,0.19
1150820,060335,元金2X元大5C購01,0.29,0.26
1150820,060340,南亞元大5C購04,,2.44
1150820,060341,台化元大63購01,1.96,2.05
1150820,060342,美時元大59購05,0.10,0.10
1150820,060343,華通元大59購15,,0.21
1150820,060344,華通元大59購16,1.07,0.89
1150820,060345,華通元大59購18,0.84,0.86
1150820,060346,華通元大5B購05,,0.45
1150820,060347,華通元大5C購06,,0.36
1150820,060348,華通元大63購03,,0.87
1150820,060349,長榮元大59購09,0.64,0.53
1150820,060350,長榮元大59購10,1.16,0.70
1150820,060351,長榮元大59購11,1.34,0.82
1150820,060353,亞光元大59購03,,0.08
1150820,060354,景碩元大59購12,5.30,5.20
1150820,060355,景碩元大5C購03,3.87,4.06
1150820,060356,嘉澤元大59購08,,0.62
1150820,060357,牧德元大59購10,,0.12
1150820,060360,貿聯元大59購13,,1.80
1150820,060361,貿聯元大59購14,,1.26
1150820,060362,貿聯元大59購15,,2.07
1150820,060364,大聯大元大59購01,,5.00
1150820,060365,日月光元大59購20,3.65,3.65
1150820,060367,材料元大59購01,0.14,0.27
1150820,060368,雙鍵元大59購01,,0.99
1150820,060374,聯茂元大63購01,6.70,6.70
1150820,060375,同欣電元大59購06,,1.78
1150820,060377,啟碁元大59購14,2.10,2.45
1150820,060380,GIS元大59購01,0.50,0.47
1150820,060386,臺股指元大59購30,2.77,4.03
1150820,060387,臺股指元大59購31,,3.45
1150820,060388,臺股指元大59購32,,3.17
1150820,060389,臺股指元大5A購21,,4.75
1150820,060392,SGBR2X群益59購04,,0.29
1150820,060393,SGBR2X群益59購05,0.68,0.64
1150820,060394,台塑群益59購03,,1.83
1150820,060396,宏泰群益59購01,,0.36
1150820,060398,東鹼群益59購03,0.49,0.62
1150820,060399,永光群益5B購01,,0.72
1150820,060400,華通群益5B購06,0.64,0.64
1150820,060401,華通群益63購02,0.44,0.40
1150820,060402,華通群益63購03,1.72,1.58
1150820,060403,技嘉群益59購04,,7.51
1150820,060404,創見群益59購05,,0.61
1150820,060405,聯發科群益59購07,11.30,11.30
1150820,060406,聯發科群益5B購03,,15.27
1150820,060408,可成群益59購02,0.84,0.82
1150820,060411,新興群益5C購01,,0.41
1150820,060412,景碩群益5B購05,,8.32
1150820,060413,牧德群益5B購01,,0.32
1150820,060414,辛耘群益5A購02,,4.22
1150820,060416,大聯大群益59購01,,3.87
1150820,060417,大聯大群益5B購01,0.86,1.71
1150820,060419,啟碁群益59購07,,5.16
1150820,060420,GIS群益5A購01,0.73,0.47
1150820,060423,台積電中信63購05,0.91,1.01
1150820,060424,創見中信59購02,,0.12
1150820,060425,創見中信5B購01,,0.35
1150820,060427,嘉澤中信59購02,0.03,0.05
1150820,060428,聯茂中信5C購01,5.60,3.83
1150820,060430,康舒中信59購01,,0.12
1150820,060432,永光永豐5B購02,,0.28
1150820,060433,永光永豐5B購03,,0.28
1150820,060434,美時永豐5B購02,,0.25
1150820,060435,華通永豐5C購05,1.03,0.98
1150820,060440,技嘉永豐5B購01,,6.30
1150820,060442,建準永豐61購01,,0.49
1150820,060445,長榮永豐5C購02,1.53,1.11
1150820,060446,奇鋐永豐5C購06,,2.33
1150820,060447,文曄永豐5B購01,,0.72
1150820,060448,牧德永豐5B購02,,0.25
1150820,060449,貿聯永豐5C購01,2.49,2.49
1150820,060450,康普永豐5C購01,,0.92
1150820,060452,亞翔永豐5B購02,1.47,1.93
1150820,060454,聯茂永豐64購01,9.80,8.13
1150820,060455,同欣電永豐5C購01,,2.21
1150820,060456,康舒永豐5C購01,,0.75
1150820,060458,訊芯永豐5B購01,4.45,4.51
1150820,060459,愛普永豐5B購02,3.25,3.87
1150820,060461,至上永豐5C購02,1.82,1.80
1150820,060463,華通台新59購05,,0.42
1150820,060464,台積電兆豐5B購02,,1.96
1150820,060465,牧德兆豐5B購01,,0.64
1150820,060467,台灣50富邦5C購10,,2.63
1150820,060469,楠梓電富邦5B購02,,1.46
1150820,060470,台積電富邦59購03,1.51,1.73
1150820,060471,台積電富邦59購04,,1.57
1150820,060472,敬鵬富邦5B購01,0.28,0.29
1150820,060473,技嘉富邦59購01,,3.27
1150820,060474,文曄富邦5C購01,0.14,0.20
1150820,060475,神達富邦5C購01,0.40,0.46
1150820,060477,康舒富邦5B購01,0.18,0.27
1150820,060478,GIS富邦5C購01,0.45,0.41
1150820,060479,兆聯富邦5B購01,,1.04
1150820,060480,台化國泰5A購02,,2.53
1150820,060483,創見國泰5A購01,,1.21
1150820,060485,聯詠國泰5A購01,,6.15
1150820,060488,昇陽半國泰5A購03,,2.40
1150820,060491,台聚群益5B購02,,1.15
1150820,060493,美時群益59購03,,0.06
1150820,060495,國巨群益5B購02,8.10,7.67
1150820,060496,國巨群益63購01,3.57,3.68
1150820,060498,敬鵬群益5A購01,,0.15
1150820,060499,建準群益59購02,,0.34
1150820,060500,京元電群益59購02,,0.15
1150820,060502,長榮群益59購04,1.15,0.87
1150820,060504,奇鋐群益59購14,5.75,4.64
1150820,060505,德律群益59購04,,1.57
1150820,060507,聯詠群益59購03,2.28,3.14
1150820,060508,新日興群益59購02,0.03,0.07
1150820,060510,牧德群益59購05,,0.42
